date,first,second,third,fourth,fiveth,sum
191026398,6,2,9,9,6,32
191026399,6,3,8,2,6,25
191026400,2,3,9,4,3,21
191026401,0,9,9,8,3,29
191026402,1,8,5,1,4,19
191026403,0,7,2,2,5,16
191026404,3,3,9,3,3,21
191026405,0,3,8,3,6,20
191026406,6,7,4,3,0,20
191026407,4,7,8,9,2,30
191026408,9,4,8,3,6,30
191026409,6,6,2,1,6,21
191026410,6,3,8,2,8,27
191026411,7,1,9,9,1,27
191026412,0,3,6,2,7,18
191026413,0,3,3,7,0,13
191026414,0,8,4,2,5,19
191026415,4,4,3,0,9,20
191026416,8,0,5,5,4,22
191026417,3,7,4,4,3,21
191026418,5,6,0,5,2,18
191026419,4,9,5,6,7,31
191026420,9,5,9,4,2,29
191026421,9,3,6,1,9,28
191026422,7,9,0,9,7,32
191026423,4,6,4,3,9,26
191026424,0,5,1,2,1,9
191026425,2,8,6,9,9,34
191026426,7,4,5,8,1,25
191026427,7,4,7,4,6,28
191026428,6,5,3,0,6,20
191026429,6,7,3,1,7,24
191026430,5,1,1,6,3,16
191026431,9,9,2,9,4,33
191026432,8,6,4,8,8,34
191026433,5,4,3,3,3,18
191026434,9,0,4,8,0,21
191026435,4,1,6,9,1,21
191026436,2,5,1,5,0,13
191026437,4,4,0,0,0,8
191026438,6,2,4,1,2,15
191026439,9,2,8,9,0,28
191026440,3,5,6,6,6,26
191026441,9,1,6,1,4,21
191026442,0,6,8,8,8,30
191026443,8,9,4,8,8,37
191026444,6,4,0,8,6,24
191026445,0,7,8,3,1,19
191026446,6,9,2,9,0,26
191026447,7,5,1,6,6,25
191026448,2,8,4,4,5,23
191026449,2,0,7,0,7,16
191026450,9,0,2,3,5,19
191026451,9,3,4,3,2,21
191026452,9,6,9,9,4,37
191026453,0,2,5,1,8,16
191026454,7,8,6,1,9,31
191026455,0,4,1,9,7,21
191026456,9,8,1,7,5,30
191026457,6,5,9,3,2,25
191026458,8,6,9,8,9,40
191026459,2,4,0,5,8,19
191026460,1,4,1,1,1,8
191026461,2,8,8,8,3,29
191026462,5,8,9,5,0,27
191026463,1,6,4,3,1,15
191026464,3,1,1,4,5,14
191026465,8,8,6,1,7,30
191026466,2,2,4,1,6,15
191026467,6,0,7,8,0,21
191026468,7,2,0,4,2,15
191026469,2,1,3,7,1,14
191026470,5,4,6,5,2,22
191026471,0,2,6,7,2,17
191026472,4,6,8,7,1,26
191026473,7,0,6,6,5,24
191026474,1,4,8,0,8,21
191026475,7,4,8,6,8,33
191026476,4,7,2,0,6,19
191026477,3,8,9,6,1,27
191026478,7,4,3,9,2,25
191026479,4,7,2,3,3,19
191026480,2,6,6,6,2,22
191026481,0,7,2,0,8,17
191026482,7,6,7,4,6,30
191026483,4,2,4,9,7,26
191026484,7,9,3,3,4,26
191026485,9,7,4,6,9,35
191026486,9,9,0,5,0,23
191026487,0,7,5,9,6,27
191026488,7,6,8,4,2,27
191026489,9,7,3,1,5,25
191026490,7,0,5,5,0,17
191026491,2,5,2,5,2,16
191026492,3,6,1,3,7,20
191026493,0,3,3,1,5,12
191026494,7,8,3,4,5,27
191026495,2,4,6,5,4,21
191026496,9,4,8,4,5,30
191026497,5,3,3,7,2,20
191026498,7,7,6,4,4,28
191026499,0,1,2,1,7,11
191026500,1,9,8,1,6,25
191026501,7,2,2,4,4,19
191026502,9,8,9,7,9,42
191026503,8,9,6,5,3,31
191026504,6,2,4,7,0,19
191026505,5,0,4,0,0,9
191026506,2,3,6,9,3,23
191026507,1,2,1,7,6,17
191026508,6,4,5,5,9,29
191026509,1,0,3,5,1,10
191026510,1,1,7,7,2,18
191026511,9,3,9,4,6,31
191026512,1,8,0,9,7,25
191026513,9,9,3,0,5,26
191026514,8,2,3,2,8,23
191026515,8,6,8,7,7,36
191026516,3,2,3,3,8,19
191026517,6,1,0,9,7,23
191026518,8,9,1,9,5,32
191026519,4,1,2,0,6,13
191026520,2,3,7,0,2,14
191026521,1,1,1,7,0,10
191026522,2,0,6,8,7,23
191026523,4,4,6,5,4,23
191026524,2,7,2,7,0,18
191026525,4,1,0,4,6,15
191026526,1,0,5,6,2,14
191026527,2,4,5,7,3,21
191026528,6,2,4,3,2,17
191026529,2,1,6,3,1,13
191026530,3,3,6,6,3,21
191026531,2,9,1,0,5,17
191026532,1,2,5,0,9,17
191026533,9,4,5,2,5,25
191026534,5,2,9,7,6,29
191026535,9,7,8,8,5,37
191026536,9,0,7,9,5,30
191026537,4,2,0,5,3,14
191026538,3,9,9,6,5,32
191026539,1,8,7,4,6,26
191026540,5,3,4,5,7,24
191026541,3,4,3,8,3,21
191026542,0,4,9,1,5,19
191026543,8,2,1,8,2,21
191026544,8,8,2,2,0,20
191026545,9,6,8,2,2,27
191026546,6,3,3,9,8,29
191026547,7,4,2,2,4,19
191026548,5,7,3,4,0,19
191026549,5,9,1,2,4,21
191026550,6,6,6,3,1,22
191026551,6,0,2,4,8,20
191026552,2,8,0,0,4,14
191026553,0,4,8,0,8,20
191026554,1,8,6,1,3,19
191026555,4,2,3,5,7,21
191026556,9,7,9,9,2,36
191026557,5,7,3,8,8,31
191026558,8,6,8,8,1,31
191026559,1,8,8,5,3,25
191026560,9,2,5,6,8,30
191026561,8,1,6,6,4,25
191026562,4,2,7,2,9,24
191026563,2,1,5,7,8,23
191026564,1,3,1,9,1,15
191026565,5,7,0,1,6,19
191026566,1,4,4,4,4,17
191026567,2,4,9,2,0,17
191026568,3,9,1,8,6,27
191026569,1,6,6,2,8,23
191026570,4,2,6,1,6,19
191026571,2,6,0,2,3,13
191026572,9,5,2,6,9,31
191026573,7,0,5,0,0,12
191026574,5,3,1,0,9,18
191026575,6,5,4,9,0,24
191026576,1,1,5,0,7,14
191026577,9,4,6,9,8,36
191026578,6,5,5,6,6,28
191026579,7,2,6,8,1,24
191026580,6,0,7,2,6,21
191026581,0,7,7,7,9,30
191026582,1,4,5,5,8,23
191026583,8,8,5,5,6,32
191026584,5,4,9,6,7,31
191026585,1,2,9,7,5,24
191026586,3,8,0,6,1,18
191026587,0,9,0,4,7,20
191026588,7,5,0,8,5,25
191026589,8,6,4,6,2,26
191026590,2,7,3,2,9,23
191026591,9,1,4,6,0,20
191026592,4,4,7,8,0,23
191026593,4,4,0,8,5,21
191026594,4,5,1,2,5,17
191026595,4,8,5,6,6,29
191026596,3,0,9,9,9,30
191026597,8,5,8,8,3,32
191026598,1,2,3,5,9,20
191026599,9,7,8,9,0,33
191026600,5,4,1,7,7,24
191026601,9,7,5,4,2,27
191026602,5,5,6,0,3,19
191026603,3,8,7,8,0,26
191026604,4,8,7,8,2,29
191026605,6,2,4,7,8,27
191026606,2,6,8,9,2,27
191026607,9,1,5,5,6,26
191026608,1,4,9,5,7,26
191026609,8,6,2,5,8,29
191026610,2,8,8,3,0,21
191026611,4,5,3,5,1,18
191026612,5,3,8,9,4,29
191026613,9,8,1,1,2,21
191026614,7,8,3,0,9,27
191026615,9,9,7,9,2,36
191026616,9,4,7,1,7,28
191026617,1,0,5,4,1,11
191026618,0,7,5,4,8,24
191026619,4,6,9,3,3,25
191026620,7,2,5,2,3,19
191026621,6,3,2,2,5,18
191026622,5,2,7,7,6,27
191026623,9,5,1,1,2,18
191026624,7,5,4,3,9,28
191026625,6,4,5,2,0,17
191026626,9,6,0,4,0,19
191026627,3,4,1,6,8,22
191026628,7,5,3,5,9,29
191026629,1,4,2,8,9,24
191026630,8,9,8,1,2,28
191026631,7,2,6,9,2,26
191026632,0,2,4,8,0,14
191026633,1,7,8,3,4,23
191026634,1,1,3,2,3,10
191026635,8,5,3,5,6,27
191026636,7,9,1,1,4,22
191026637,8,3,5,0,1,17
191026638,0,3,9,8,8,28
191026639,6,6,9,1,9,31
191026640,3,4,7,1,9,24
191026641,1,0,1,0,3,5
191026642,6,9,9,0,1,25
191026643,7,0,1,0,2,10
191026644,9,0,0,0,4,13
191026645,3,8,0,6,3,20
191026646,1,3,3,6,5,18
191026647,9,6,3,0,7,25
191026648,0,6,7,1,1,15
191026649,0,8,3,6,3,20
191026650,2,0,7,7,9,25
191026651,3,6,0,4,6,19
191026652,0,8,6,6,6,26
191026653,1,4,2,1,8,16
191026654,3,6,3,4,5,21
191026655,9,6,8,0,8,31
191026656,7,7,4,5,4,27
191026657,4,4,5,8,0,21
191026658,6,2,0,6,8,22
191026659,2,1,7,5,4,19
191026660,8,9,7,5,5,34
191026661,9,7,2,8,8,34
191026662,1,1,3,1,1,7
191026663,8,1,9,5,0,23
191026664,0,6,5,0,4,15
191026665,5,6,9,6,8,34
191026666,3,2,5,6,7,23
191026667,0,5,3,1,2,11
191026668,4,9,1,8,7,29
191026669,2,7,5,9,0,23
191026670,5,8,5,8,0,26
191026671,8,4,0,5,7,24
191026672,5,4,0,3,5,17
191026673,5,8,2,7,4,26
191026674,9,4,5,2,9,29
191026675,0,1,1,1,1,4
191026676,9,6,2,1,5,23
191026677,2,9,7,1,4,23
191026678,7,0,8,8,7,30
191026679,5,4,0,1,3,13
191026680,8,5,6,7,2,28
191026681,0,8,5,0,0,13
191026682,4,5,7,1,5,22
191026683,1,5,1,0,7,14
191026684,1,6,1,9,4,21
191026685,3,5,3,5,3,19
191026686,5,4,0,1,4,14
191026687,5,5,9,4,8,31
191026688,5,9,5,4,6,29
191026689,8,0,1,6,3,18
191026690,2,5,5,4,4,20
191026691,8,2,9,1,7,27
191026692,6,4,0,4,8,22
191026693,2,8,3,3,1,17
191026694,1,4,9,8,3,25
191026695,0,1,2,5,5,13
191026696,2,4,8,0,2,16
191026697,2,8,5,6,8,29
191026698,3,4,9,6,5,27
191026699,6,6,0,8,1,21
191026700,4,3,4,3,1,15
191026701,3,4,6,2,0,15
191026702,3,9,2,3,8,25
191026703,8,0,4,3,9,24
191026704,2,4,9,5,5,25
191026705,9,2,6,6,3,26
191026706,8,8,0,3,4,23
191026707,4,8,7,2,9,30
191026708,2,8,7,7,1,25
191026709,9,7,5,3,6,30
191026710,4,0,8,7,6,25
191026711,4,1,6,8,8,27
191026712,6,7,9,9,8,39
191026713,4,6,4,2,2,18
191026714,1,5,9,4,8,27
191026715,3,7,3,7,3,23
191026716,3,5,1,3,4,16
191026717,1,0,0,2,9,12
191026718,4,0,8,0,1,13
191026719,2,8,5,1,1,17
191026720,1,1,9,6,6,23
191026721,5,7,1,8,2,23
191026722,9,1,9,4,4,27
191026723,3,4,3,1,8,19
191026724,4,8,2,5,3,22
191026725,8,5,9,3,1,26
191026726,8,1,8,7,9,33
191026727,5,0,0,0,6,11
191026728,1,3,4,0,9,17
191026729,1,7,3,1,7,19
191026730,6,3,2,8,2,21
191026731,4,7,5,3,2,21
191026732,4,3,2,5,3,17
191026733,2,9,3,4,7,25
191026734,2,3,1,4,1,11
191026735,4,5,5,3,4,21
191026736,7,9,9,6,0,31
191026737,7,3,9,5,4,28
191026738,1,6,2,0,7,16
191026739,6,3,2,7,6,24
191026740,5,8,9,4,8,34
191026741,4,6,7,7,7,31
191026742,1,6,0,1,6,14
191026743,0,2,9,3,2,16
191026744,2,5,3,2,8,20
191026745,8,9,8,6,7,38
191026746,2,5,7,3,5,22
191026747,2,3,4,1,3,13
191026748,6,8,4,6,2,26
191026749,0,7,1,5,9,22
191026750,4,6,7,9,5,31
191026751,8,7,9,5,5,34
191026752,9,5,0,3,6,23
191026753,1,2,3,4,7,17
191026754,8,2,0,1,7,18
191026755,2,6,0,7,3,18
191026756,8,6,9,8,8,39
191026757,5,5,0,1,4,15
191026758,6,4,5,4,6,25
191026759,2,3,3,7,2,17
191026760,0,4,1,2,1,8
191026761,1,9,7,4,3,24
191026762,0,2,1,8,8,19
191026763,2,0,3,3,1,9
191026764,4,6,1,7,1,19
191026765,3,8,7,9,0,27
191026766,1,3,3,9,9,25
191026767,9,8,2,8,0,27
191026768,7,4,9,9,0,29
191026769,8,5,4,6,0,23
191026770,0,9,1,3,8,21
191026771,0,4,0,9,6,19
191026772,4,5,7,5,9,30
191026773,9,8,1,9,9,36
191026774,5,4,5,3,4,21
191026775,3,7,3,3,9,25
191026776,2,5,2,7,7,23
191026777,5,5,6,4,8,28
191026778,6,8,9,9,2,34
191026779,9,7,1,7,6,30
191026780,7,5,4,7,9,32
191026781,5,6,1,0,7,19
191026782,5,5,5,7,5,27
191026783,4,4,5,4,9,26
191026784,1,4,5,8,8,26
191026785,6,3,6,1,2,18
191026786,5,4,7,0,2,18
191026787,6,9,2,3,0,20
191026788,0,4,0,1,1,6
191026789,2,9,2,9,1,23
191026790,3,6,2,0,2,13
191026791,4,3,3,7,5,22
191026792,6,9,3,2,7,27
191026793,5,7,4,0,1,17
191026794,5,1,1,4,1,12
191026795,5,3,5,6,6,25
191026796,0,9,2,6,6,23
191026797,8,9,0,6,4,27
191026798,7,6,8,4,1,26
191026799,6,1,9,2,5,23
191026800,4,1,2,7,8,22
191026801,7,4,5,0,4,20
191026802,3,3,5,8,9,28
191026803,6,1,2,5,1,15
191026804,0,9,2,9,7,27
191026805,9,5,5,0,6,25
191026806,7,8,6,1,0,22
191026807,7,5,3,7,5,27
191026808,2,6,6,8,3,25
191026809,3,7,0,2,1,13
191026810,3,2,5,0,6,16
191026811,5,9,5,1,8,28
191026812,1,4,0,0,6,11
191026813,8,9,4,8,1,30
191026814,7,7,1,3,5,23
191026815,9,2,5,7,2,25
191026816,6,7,9,8,6,36
191026817,0,0,1,0,9,10
191026818,2,3,8,4,7,24
191026819,6,3,7,9,7,32
191026820,8,3,4,8,9,32
191026821,8,2,1,8,8,27
191026822,1,1,8,3,9,22
191026823,5,0,3,5,7,20
191026824,4,8,8,7,2,29
191026825,8,7,3,6,9,33
191026826,6,0,4,4,9,23
191026827,3,9,6,2,4,24
191026828,8,1,9,9,1,28
191026829,2,1,9,7,4,23
191026830,5,4,9,1,2,21
191026831,4,7,2,6,7,26
191026832,3,1,1,5,3,13
191026833,5,2,9,4,0,20
191026834,7,6,2,3,0,18
191026835,2,2,7,6,5,22
191026836,2,9,3,8,8,30
191026837,0,4,8,9,5,26
191026838,7,9,4,9,3,32
191026839,1,6,6,6,1,20
191026840,3,6,8,2,0,19
191026841,2,7,2,8,3,22
191026842,2,3,1,4,7,17
191026843,3,2,5,4,1,15
191026844,4,3,6,5,9,27
191026845,9,0,4,0,0,13
191026846,9,4,5,0,2,20
191026847,0,9,6,0,4,19
191026848,5,0,6,6,1,18
191026849,1,4,6,0,2,13
191026850,5,6,3,4,6,24
191026851,7,7,9,7,1,31
191026852,1,6,7,5,3,22
191026853,9,9,8,5,7,38
191026854,4,6,1,5,1,17
191026855,4,6,2,0,0,12
191026856,2,0,7,2,0,11
191026857,8,1,5,2,6,22
191026858,8,4,9,8,4,33
191026859,8,4,2,1,6,21
191026860,0,3,2,9,7,21
191026861,9,6,4,4,5,28
191026862,2,2,1,9,2,16
191026863,0,3,0,8,8,19
191026864,9,0,1,7,9,26
191026865,1,3,8,0,4,16
191026866,5,5,5,9,8,32
191026867,2,4,0,0,6,12
191026868,0,5,5,0,6,16
191026869,3,0,6,7,6,22
191026870,6,2,8,8,9,33
191026871,1,5,3,0,9,18
191026872,9,4,8,2,3,26
191026873,1,3,8,1,8,21
191026874,6,6,2,4,2,20
191026875,6,1,9,7,5,28
191026876,2,7,3,3,1,16
191026877,5,5,9,9,2,30
191026878,8,2,1,0,5,16
191026879,0,6,9,9,7,31
191026880,3,8,2,1,1,15
191026881,1,4,3,0,9,17
191026882,5,2,6,7,7,27
191026883,0,7,3,1,8,19
191026884,6,6,8,7,4,31
191026885,8,3,4,5,3,23
191026886,8,2,8,8,3,29
191026887,7,2,9,7,7,32
191026888,2,5,7,3,8,25
191026889,5,4,7,9,5,30
191026890,3,1,1,7,7,19
191026891,5,6,2,4,5,22
191026892,6,3,1,7,8,25
191026893,8,9,7,0,9,33
191026894,9,3,5,1,4,22
191026895,5,6,4,2,1,18
191026896,8,2,4,5,0,19
191026897,0,6,7,0,9,22
191026898,5,4,5,5,2,21
191026899,2,5,1,0,6,14
191026900,6,5,2,9,6,28
191026901,5,0,2,4,2,13
191026902,4,0,9,7,7,27
191026903,9,8,7,6,2,32
191026904,1,1,8,8,4,22
191026905,5,0,9,2,4,20
191026906,0,1,4,5,2,12
191026907,3,3,0,2,5,13
191026908,2,1,1,2,0,6
191026909,7,9,0,6,3,25
191026910,8,4,8,3,4,27
191026911,7,8,3,8,9,35
191026912,0,5,1,5,9,20
191026913,2,4,7,5,6,24
191026914,8,1,2,6,9,26
191026915,0,7,7,4,4,22
191026916,6,1,9,7,4,27
191026917,2,3,3,4,0,12
191026918,8,0,0,3,7,18
191026919,4,6,1,4,3,18
191026920,0,2,7,8,2,19
191026921,7,2,7,0,9,25
191026922,2,6,1,0,9,18
191026923,6,1,5,1,3,16
191026924,4,3,1,8,4,20
191026925,4,3,6,1,4,18
191026926,4,5,7,3,5,24
191026927,4,6,5,7,0,22
191026928,1,2,3,5,0,11
191026929,8,7,3,8,4,30
191026930,1,1,8,8,9,27
191026931,5,0,5,5,9,24
191026932,7,9,4,4,2,26
191026933,5,4,4,7,6,26
191026934,5,6,8,8,4,31
191026935,6,8,7,9,6,36
191026936,5,3,5,5,6,24
191026937,6,5,8,8,2,29
191026938,5,0,0,6,8,19
191026939,1,7,9,3,5,25
191026940,0,3,5,8,8,24
191026941,5,3,4,4,0,16
191026942,4,6,9,2,1,22
191026943,3,7,2,6,2,20
191026944,3,1,2,0,3,9
191026945,9,1,4,7,3,24
191026946,3,3,7,9,9,31
191026947,6,1,0,9,3,19
191026948,0,5,2,9,5,21
191026949,7,0,3,0,9,19
191026950,9,2,4,2,0,17
191026951,5,0,1,8,1,15
191026952,0,8,3,1,5,17
191026953,5,2,9,1,9,26
191026954,4,6,6,5,0,21
191026955,5,0,7,3,7,22
191026956,4,8,3,7,2,24
191026957,1,7,4,8,0,20
191026958,8,6,1,8,1,24
191026959,6,0,7,0,4,17
191026960,3,7,1,2,9,22
191026961,3,1,9,1,6,20
191026962,3,5,5,3,4,20
191026963,7,4,5,8,8,32
191026964,5,6,9,5,4,29
191026965,8,0,6,5,4,23
191026966,1,6,9,1,6,23
191026967,1,4,9,3,7,24
191026968,0,6,3,1,9,19
191026969,1,7,0,0,9,17
191026970,5,9,1,7,7,29
191026971,6,7,4,6,7,30
191026972,5,5,7,0,4,21
191026973,1,8,2,9,5,25
191026974,7,9,1,4,8,29
191026975,7,5,5,8,3,28
191026976,9,5,6,0,9,29
191026977,0,2,9,1,3,15
191026978,3,9,5,0,1,18
191026979,4,4,3,3,8,22
191026980,9,1,2,5,1,18
191026981,0,3,9,4,3,19
191026982,0,2,1,9,2,14
191026983,1,5,3,1,8,18
191026984,7,2,4,9,3,25
191026985,5,1,0,3,0,9
191026986,6,8,3,9,8,34
191026987,8,2,3,0,5,18
191026988,4,9,7,2,2,24
191026989,3,1,3,4,9,20
191026990,7,2,2,0,5,16
191026991,5,0,9,7,0,21
191026992,0,6,7,1,4,18
191026993,0,8,8,6,8,30
191026994,6,9,8,6,5,34
191026995,7,8,8,2,1,26
191026996,5,7,0,8,5,25
191026997,6,7,1,5,9,28
191026998,5,9,7,5,2,28
191026999,3,5,7,8,1,24
1910261000,3,5,9,9,6,32
1910261001,6,6,6,2,3,23
1910261002,9,2,3,2,5,21
1910261003,7,2,9,8,1,27
1910261004,5,3,2,1,4,15
1910261005,7,3,9,1,2,22
1910261006,8,3,1,5,7,24
1910261007,3,8,6,4,7,28
1910261008,6,0,9,6,9,30
1910261009,2,8,9,5,6,30
1910261010,6,4,2,2,6,20
1910261011,5,0,1,5,0,11
1910261012,5,8,8,3,5,29
1910261013,0,1,5,0,0,6
1910261014,5,5,4,4,2,20
1910261015,0,0,8,3,4,15
1910261016,2,6,7,1,5,21
1910261017,5,0,0,7,5,17
1910261018,6,4,3,0,0,13
1910261019,9,8,8,7,1,33
1910261020,2,3,8,1,6,20
1910261021,1,0,3,3,2,9
1910261022,1,8,0,1,5,15
1910261023,6,2,8,7,1,24
1910261024,6,1,4,9,6,26
1910261025,0,3,9,7,1,20
1910261026,3,9,0,8,9,29
1910261027,4,0,3,7,9,23
1910261028,8,8,4,4,7,31
1910261029,0,3,8,7,5,23
1910261030,4,9,8,6,2,29
1910261031,8,1,6,8,6,29
1910261032,1,3,4,8,2,18
1910261033,5,3,1,0,3,12
1910261034,9,2,1,4,4,20
1910261035,4,6,3,3,9,25
1910261036,8,2,5,8,6,29
1910261037,3,5,9,1,7,25
1910261038,2,4,5,0,0,11
1910261039,3,5,4,0,9,21
1910261040,6,5,3,1,5,20
1910261041,0,8,9,8,4,29
1910261042,1,5,5,0,1,12
1910261043,9,3,2,1,5,20
1910261044,3,5,5,1,8,22
1910261045,8,3,3,9,3,26
1910261046,9,0,3,2,7,21
1910261047,8,9,0,8,5,30
1910261048,3,0,5,9,9,26
1910261049,3,5,2,1,6,17
1910261050,4,0,8,1,1,14
1910261051,0,9,8,9,5,31
1910261052,7,4,4,4,2,21
1910261053,4,5,8,4,2,23
1910261054,7,6,6,1,6,26
1910261055,5,4,6,8,7,30
1910261056,6,2,7,5,1,21
1910261057,8,1,3,0,4,16
1910261058,7,1,5,2,0,15
1910261059,4,5,4,9,3,25
1910261060,0,8,4,3,2,17
1910261061,7,4,3,0,4,18
1910261062,7,2,0,4,8,21
1910261063,7,6,2,8,5,28
1910261064,1,6,8,8,5,28
1910261065,8,3,3,2,5,21
1910261066,3,1,0,8,6,18
1910261067,7,4,5,1,6,23
1910261068,7,4,7,9,5,32
1910261069,9,5,8,2,4,28
1910261070,8,5,0,6,8,27
1910261071,5,5,9,7,1,27
1910261072,3,3,0,7,0,13
1910261073,8,5,3,0,7,23
1910261074,9,5,4,6,5,29
1910261075,0,3,3,9,8,23
1910261076,1,6,9,2,6,24
1910261077,8,1,8,7,2,26
1910261078,3,0,8,8,0,19
1910261079,2,7,7,9,7,32
1910261080,5,8,8,7,4,32
1910261081,5,7,6,9,0,27
1910261082,7,5,7,2,7,28
1910261083,9,3,8,3,5,28
1910261084,3,4,6,5,0,18
1910261085,1,2,2,0,2,7
1910261086,9,7,7,8,2,33
1910261087,3,2,2,2,9,18
1910261088,3,7,4,3,5,22
1910261089,5,4,9,2,6,26
1910261090,6,9,1,0,4,20
1910261091,7,6,1,9,7,30
1910261092,7,6,8,7,9,37
1910261093,0,7,2,4,5,18
1910261094,8,5,2,5,9,29
1910261095,3,9,3,0,2,17
1910261096,9,0,2,4,1,16
1910261097,7,9,7,9,4,36
1910261098,9,7,2,9,0,27
1910261099,5,5,1,4,8,23
1910261100,4,4,7,5,7,27
1910261101,8,0,7,6,1,22
1910261102,1,8,2,7,8,26
1910261103,1,7,8,5,5,26
1910261104,0,4,3,3,9,19
1910261105,1,6,7,4,0,18
191027001,8,0,9,2,7,26
191027002,0,0,2,8,1,11
191027003,2,9,3,6,4,24
191027004,8,4,2,6,6,26
191027005,4,0,2,1,2,9
191027006,1,4,9,0,6,20
191027007,8,7,5,8,8,36
191027008,5,1,7,4,3,20
191027009,6,6,5,5,9,31
191027010,8,3,8,0,6,25
191027011,5,2,4,5,3,19
191027012,9,5,5,0,1,20
191027013,4,9,5,9,2,29
191027014,0,4,1,2,6,13
191027015,2,0,3,3,7,15
191027016,0,0,3,8,8,19
191027017,3,2,0,9,8,22
191027018,9,8,2,8,9,36
191027019,2,2,2,8,2,16
191027020,0,6,3,8,8,25
191027021,0,2,2,4,1,9
191027022,0,4,9,2,6,21
191027023,5,4,0,9,3,21
191027024,6,8,8,2,7,31
191027025,0,7,6,0,0,13
191027026,7,4,9,5,8,33
191027027,8,2,1,5,8,24
191027028,9,3,7,2,0,21
191027029,9,6,7,6,8,36
191027030,5,8,6,7,9,35
191027031,8,2,7,0,9,26
191027032,4,2,4,7,4,21
191027033,7,5,6,8,3,29
191027034,3,8,5,2,3,21
191027035,4,9,1,2,4,20
191027036,0,5,5,2,5,17
191027037,0,9,4,6,1,20
191027038,9,9,9,8,6,41
191027039,5,3,5,9,8,30
191027040,0,2,5,2,9,18
191027041,2,1,6,5,6,20
191027042,2,6,9,6,1,24
191027043,0,8,7,3,7,25
191027044,2,3,0,3,1,9
191027045,3,9,9,9,2,32
191027046,1,0,2,5,9,17
191027047,0,5,4,4,2,15
191027048,5,8,6,0,6,25
191027049,3,0,9,8,7,27
191027050,1,8,2,9,4,24
191027051,4,8,0,9,8,29
191027052,0,4,6,3,6,19
191027053,2,6,1,5,8,22
191027054,5,6,9,2,7,29
191027055,0,8,5,5,8,26
191027056,2,3,0,2,4,11
191027057,9,6,0,8,5,28
191027058,2,8,2,1,6,19
191027059,5,4,8,9,5,31
191027060,5,5,0,1,0,11
191027061,4,4,2,0,2,12
191027062,5,3,8,2,1,19
191027063,0,7,4,2,0,13
191027064,5,4,5,6,3,23
191027065,5,0,9,2,8,24
191027066,6,3,3,7,6,25
191027067,9,3,5,4,5,26
191027068,7,5,6,3,3,24
191027069,9,3,4,8,0,24
191027070,5,2,1,4,7,19
191027071,0,1,5,6,3,15
191027072,4,5,5,9,1,24
191027073,4,7,9,6,4,30
191027074,0,5,4,3,5,17
191027075,9,9,6,1,6,31
191027076,8,5,8,9,0,30
191027077,6,8,7,8,5,34
191027078,0,1,7,9,0,17
191027079,8,0,3,2,0,13
191027080,8,8,3,3,9,31
191027081,0,1,8,2,2,13
191027082,5,1,7,1,7,21
191027083,7,8,1,3,8,27
191027084,9,8,3,4,0,24
191027085,5,9,7,1,5,27
191027086,1,1,3,8,5,18
191027087,9,3,0,0,5,17
191027088,2,9,4,6,1,22
191027089,0,4,2,3,7,16
191027090,6,8,1,6,6,27
191027091,8,1,7,2,2,20
191027092,0,2,3,2,2,9
191027093,2,6,8,5,6,27
191027094,2,9,3,5,9,28
191027095,1,0,6,4,0,11
191027096,1,8,3,4,4,20
191027097,8,1,6,1,6,22
191027098,5,0,9,5,7,26
191027099,2,6,3,5,0,16
191027100,4,1,2,5,4,16
191027101,5,8,6,5,0,24
191027102,4,6,6,4,5,25
191027103,1,9,0,2,8,20
191027104,0,8,6,3,2,19
191027105,7,2,9,9,1,28
191027106,4,7,4,9,1,25
191027107,0,6,8,0,1,15
191027108,2,7,4,9,2,24
191027109,2,4,2,9,5,22
191027110,2,4,8,0,4,18
191027111,3,6,1,7,0,17
191027112,7,9,0,0,5,21
191027113,4,5,0,5,0,14
191027114,1,9,2,6,9,27
191027115,5,5,5,7,1,23
191027116,7,5,5,4,1,22
191027117,5,8,7,7,7,34
191027118,7,4,5,3,6,25
191027119,1,8,4,4,5,22
191027120,3,2,9,5,2,21
191027121,2,5,8,9,7,31
191027122,5,6,3,1,3,18
191027123,0,5,8,0,0,13
191027124,1,5,8,2,1,17
191027125,7,2,4,1,6,20
191027126,9,4,0,4,8,25
191027127,9,9,9,8,1,36
191027128,0,2,5,4,4,15
191027129,8,4,8,1,5,26
191027130,9,1,1,8,9,28
191027131,7,2,5,3,1,18
191027132,0,3,5,5,6,19
191027133,5,5,0,0,3,13
191027134,4,3,0,0,4,11
191027135,8,1,5,6,5,25
191027136,2,9,3,3,4,21
191027137,9,0,2,8,6,25
191027138,9,9,5,5,9,37
191027139,1,2,4,5,5,17
191027140,2,1,7,2,3,15
191027141,0,4,9,9,2,24
191027142,3,7,9,8,3,30
191027143,2,7,0,3,8,20
191027144,8,5,1,5,0,19
191027145,3,8,5,1,4,21
191027146,7,5,0,7,0,19
191027147,2,1,5,2,8,18
191027148,2,8,3,3,9,25
191027149,3,9,3,3,5,23
191027150,7,6,6,1,2,22
191027151,2,7,1,1,2,13
191027152,5,3,1,2,0,11
191027153,7,1,1,9,9,27
191027154,5,8,5,6,0,24
191027155,7,4,8,3,0,22
191027156,5,9,5,4,7,30
191027157,1,6,6,1,1,15
191027158,0,9,2,3,3,17
191027159,4,8,2,0,6,20
