date,first,second,third,fourth,fiveth,sum
191206602,6,0,3,2,1,12
191206603,0,5,9,9,6,29
191206604,2,6,7,0,7,22
191206605,6,3,0,8,0,17
191206606,1,6,8,6,4,25
191206607,4,3,7,4,1,19
191206608,9,0,7,8,2,26
191206609,0,1,6,8,2,17
191206610,9,4,3,8,1,25
191206611,3,8,3,1,2,17
191206612,9,8,0,2,5,24
191206613,4,6,0,9,1,20
191206614,6,0,4,7,4,21
191206615,6,4,9,5,5,29
191206616,5,3,6,3,5,22
191206617,9,7,1,5,4,26
191206618,0,8,6,2,7,23
191206619,5,7,5,2,4,23
191206620,3,6,3,3,0,15
191206621,8,5,8,5,5,31
191206622,0,2,4,7,1,14
191206623,0,8,7,6,0,21
191206624,4,7,0,7,5,23
191206625,6,0,8,7,7,28
191206626,7,9,6,4,2,28
191206627,7,4,3,4,6,24
191206628,7,8,1,8,0,24
191206629,4,4,9,7,9,33
191206630,9,7,8,5,5,34
191206631,9,9,5,9,8,40
191206632,6,0,0,6,2,14
191206633,8,9,6,0,5,28
191206634,7,4,8,8,7,34
191206635,4,3,2,1,9,19
191206636,3,9,9,2,7,30
191206637,0,1,4,0,1,6
191206638,0,0,4,0,8,12
191206639,3,7,6,1,9,26
191206640,4,4,3,5,4,20
191206641,4,0,6,9,6,25
191206642,8,4,8,5,3,28
191206643,0,7,7,0,8,22
191206644,3,9,7,0,0,19
191206645,6,8,2,3,2,21
191206646,8,2,5,4,1,20
191206647,4,6,7,3,8,28
191206648,6,3,4,4,1,18
191206649,7,0,6,0,7,20
191206650,3,7,7,7,6,30
191206651,1,5,6,0,6,18
191206652,8,9,5,4,6,32
191206653,6,6,3,8,2,25
191206654,9,0,6,5,5,25
191206655,8,1,2,6,6,23
191206656,6,2,5,5,3,21
191206657,1,3,9,1,3,17
191206658,1,0,2,8,1,12
191206659,1,9,5,9,7,31
191206660,8,8,9,2,2,29
191206661,8,8,8,7,1,32
191206662,5,8,2,0,1,16
191206663,0,3,4,2,6,15
191206664,3,8,9,0,6,26
191206665,8,0,1,8,2,19
191206666,0,5,3,0,3,11
191206667,6,9,3,3,3,24
191206668,6,0,1,6,8,21
191206669,4,3,9,3,4,23
191206670,5,0,0,3,1,9
191206671,6,8,4,2,0,20
191206672,6,1,8,7,9,31
191206673,1,4,1,5,3,14
191206674,8,6,7,2,5,28
191206675,2,4,4,2,0,12
191206676,1,8,4,9,1,23
191206677,2,6,0,4,3,15
191206678,8,4,9,2,9,32
191206679,2,8,6,7,8,31
191206680,1,4,3,9,2,19
191206681,5,8,5,4,9,31
191206682,4,3,2,6,6,21
191206683,3,8,2,1,7,21
191206684,0,9,9,3,7,28
191206685,2,1,0,4,3,10
191206686,9,1,3,0,1,14
191206687,1,3,8,6,0,18
191206688,2,4,7,7,6,26
191206689,0,9,7,5,2,23
191206690,2,0,6,4,6,18
191206691,2,9,2,3,8,24
191206692,9,3,6,1,6,25
191206693,8,4,6,2,4,24
191206694,6,4,7,1,0,18
191206695,4,9,8,4,2,27
191206696,9,0,8,1,8,26
191206697,2,8,0,4,4,18
191206698,8,5,3,5,9,30
191206699,6,0,5,0,1,12
191206700,6,0,1,8,8,23
191206701,3,4,3,6,1,17
191206702,2,1,7,1,3,14
191206703,0,9,7,1,3,20
191206704,6,5,3,2,6,22
191206705,6,9,8,8,0,31
191206706,9,5,8,3,2,27
191206707,5,6,4,5,7,27
191206708,4,8,7,0,3,22
191206709,6,7,7,7,8,35
191206710,4,7,6,4,4,25
191206711,9,9,9,0,3,30
191206712,4,1,6,3,7,21
191206713,4,5,2,7,7,25
191206714,0,2,6,1,5,14
191206715,8,4,1,5,5,23
191206716,5,8,2,2,6,23
191206717,1,6,1,3,2,13
191206718,8,9,5,2,1,25
191206719,8,4,8,3,3,26
191206720,0,3,4,2,9,18
191206721,2,2,7,7,0,18
191206722,5,2,4,6,2,19
191206723,2,1,7,9,4,23
191206724,5,0,6,9,7,27
191206725,5,8,5,4,7,29
191206726,1,1,1,0,0,3
191206727,5,0,1,3,7,16
191206728,6,9,9,9,2,35
191206729,4,3,6,8,6,27
191206730,8,8,9,1,1,27
191206731,9,5,6,0,6,26
191206732,5,4,3,2,7,21
191206733,0,6,3,0,8,17
191206734,7,4,7,8,8,34
191206735,9,2,5,4,2,22
191206736,7,6,6,1,2,22
191206737,2,8,1,9,1,21
191206738,9,2,9,0,9,29
191206739,9,1,8,5,8,31
191206740,6,8,8,3,8,33
191206741,5,9,1,7,8,30
191206742,4,1,2,2,8,17
191206743,1,0,1,6,4,12
191206744,7,7,1,7,3,25
191206745,2,9,0,7,8,26
191206746,1,9,2,0,3,15
191206747,3,1,9,5,9,27
191206748,5,1,4,2,1,13
191206749,3,5,7,7,5,27
191206750,2,8,9,3,4,26
191206751,4,2,6,4,1,17
191206752,1,9,3,9,6,28
191206753,6,2,3,3,7,21
191206754,5,8,7,4,7,31
191206755,2,2,2,5,1,12
191206756,8,5,4,7,8,32
191206757,7,9,5,7,3,31
191206758,9,2,4,2,7,24
191206759,4,5,8,3,2,22
191206760,5,7,9,4,4,29
191206761,0,5,5,5,5,20
191206762,6,3,8,5,2,24
191206763,2,2,4,2,8,18
191206764,7,0,4,1,4,16
191206765,2,1,4,0,9,16
191206766,7,5,3,0,8,23
191206767,2,2,2,6,1,13
191206768,6,8,6,0,6,26
191206769,0,1,2,3,5,11
191206770,2,8,8,7,4,29
191206771,2,9,4,9,6,30
191206772,6,3,3,4,1,17
191206773,6,9,4,8,4,31
191206774,5,1,9,7,3,25
191206775,7,8,1,6,5,27
191206776,6,6,6,4,7,29
191206777,4,6,3,3,9,25
191206778,6,7,3,9,3,28
191206779,7,3,9,4,3,26
191206780,8,1,6,8,4,27
191206781,9,1,5,2,6,23
191206782,5,4,6,9,9,33
191206783,8,1,9,6,7,31
191206784,4,1,5,3,4,17
191206785,3,0,1,2,5,11
191206786,5,0,7,5,7,24
191206787,7,5,3,3,3,21
191206788,5,5,2,9,4,25
191206789,6,5,3,3,1,18
191206790,4,7,8,2,7,28
191206791,0,9,1,5,3,18
191206792,7,2,8,6,4,27
191206793,4,3,3,1,8,19
191206794,0,6,1,6,4,17
191206795,3,5,8,6,4,26
191206796,9,1,2,8,1,21
191206797,5,4,1,8,7,25
191206798,5,8,1,6,6,26
191206799,4,9,6,1,1,21
191206800,3,7,9,1,7,27
191206801,2,3,5,6,7,23
191206802,6,7,4,9,3,29
191206803,4,5,8,1,3,21
191206804,8,2,5,9,9,33
191206805,2,5,3,8,9,27
191206806,4,6,4,2,4,20
191206807,9,6,1,6,1,23
191206808,5,9,6,9,9,38
191206809,7,8,2,7,5,29
191206810,0,0,4,1,4,9
191206811,1,6,6,3,7,23
191206812,9,4,7,7,2,29
191206813,3,0,9,6,7,25
191206814,9,1,2,8,8,28
191206815,9,9,1,8,3,30
191206816,0,2,0,6,2,10
191206817,9,5,5,3,4,26
191206818,9,0,4,7,1,21
191206819,2,2,4,7,8,23
191206820,7,2,0,9,6,24
191206821,2,2,5,0,2,11
191206822,8,3,5,7,0,23
191206823,3,4,6,1,5,19
191206824,2,5,5,5,4,21
191206825,6,4,2,0,9,21
191206826,2,0,6,9,6,23
191206827,5,2,0,8,8,23
191206828,3,4,7,5,4,23
191206829,9,8,6,2,5,30
191206830,8,2,7,7,9,33
191206831,6,5,8,0,5,24
191206832,7,3,7,1,8,26
191206833,9,7,3,7,3,29
191206834,2,9,9,4,9,33
191206835,5,6,5,4,3,23
191206836,8,9,6,5,7,35
191206837,9,2,7,3,1,22
191206838,0,0,6,8,0,14
191206839,1,7,4,0,1,13
191206840,9,2,5,3,9,28
191206841,0,7,3,1,9,20
191206842,3,4,7,2,3,19
191206843,0,0,8,1,8,17
191206844,8,9,2,3,0,22
191206845,9,7,4,2,5,27
191206846,5,8,4,5,9,31
191206847,6,1,1,9,6,23
191206848,5,3,0,1,2,11
191206849,9,3,4,7,8,31
191206850,7,2,6,7,9,31
191206851,7,3,5,2,5,22
191206852,4,8,8,9,1,30
191206853,1,3,0,5,2,11
191206854,2,5,9,7,4,27
191206855,2,2,7,9,6,26
191206856,7,7,4,4,8,30
191206857,8,8,5,9,5,35
191206858,8,1,1,4,4,18
191206859,1,0,1,0,3,5
191206860,0,8,8,4,9,29
191206861,7,9,2,7,7,32
191206862,8,8,3,1,7,27
191206863,8,1,7,5,3,24
191206864,7,5,1,5,1,19
191206865,2,8,5,1,0,16
191206866,6,3,2,1,9,21
191206867,9,3,5,7,4,28
191206868,5,3,9,0,7,24
191206869,0,0,1,0,8,9
191206870,1,7,3,9,5,25
191206871,4,5,3,7,5,24
191206872,1,5,8,7,5,26
191206873,1,1,7,3,5,17
191206874,8,5,4,5,6,28
191206875,4,8,2,2,1,17
191206876,6,2,0,3,8,19
191206877,8,3,8,5,8,32
191206878,7,2,7,0,9,25
191206879,5,4,6,5,1,21
191206880,7,7,5,7,5,31
191206881,9,4,1,5,2,21
191206882,7,1,8,8,6,30
191206883,4,4,9,8,0,25
191206884,0,5,0,1,6,12
191206885,3,4,6,3,0,16
191206886,1,4,3,6,9,23
191206887,9,8,7,9,1,34
191206888,8,9,8,1,3,29
191206889,0,5,9,8,0,22
191206890,7,7,5,3,5,27
191206891,1,4,1,2,0,8
191206892,7,0,9,4,1,21
191206893,9,3,8,7,5,32
191206894,2,6,0,3,5,16
191206895,0,1,7,3,1,12
191206896,3,5,4,8,5,25
191206897,1,6,3,8,5,23
191206898,8,6,4,6,2,26
191206899,9,9,0,5,2,25
191206900,4,6,5,3,8,26
191206901,4,2,8,8,8,30
191206902,4,0,3,4,5,16
191206903,3,8,9,8,8,36
191206904,9,2,5,4,5,25
191206905,4,1,5,2,0,12
191206906,7,4,3,7,0,21
191206907,5,9,4,5,3,26
191206908,5,4,9,2,3,23
191206909,3,5,3,5,3,19
191206910,7,0,9,5,4,25
191206911,3,0,2,5,8,18
191206912,9,9,0,8,0,26
191206913,8,1,7,1,4,21
191206914,5,7,5,9,1,27
191206915,7,6,4,9,2,28
191206916,7,1,8,3,5,24
191206917,0,0,1,6,6,13
191206918,2,5,5,3,1,16
191206919,6,7,7,0,7,27
191206920,0,5,6,8,2,21
191206921,0,1,0,8,6,15
191206922,0,1,4,1,8,14
191206923,2,7,6,8,0,23
191206924,1,6,1,6,3,17
191206925,7,0,6,7,4,24
191206926,0,6,9,1,8,24
191206927,3,3,2,0,9,17
191206928,8,7,1,0,4,20
191206929,0,5,5,8,1,19
191206930,1,6,7,3,0,17
191206931,0,8,9,9,1,27
191206932,0,5,9,0,0,14
191206933,9,8,2,4,2,25
191206934,0,9,3,0,3,15
191206935,8,9,7,8,6,38
191206936,9,6,3,0,8,26
191206937,9,1,3,7,6,26
191206938,9,8,9,2,1,29
191206939,1,3,7,2,9,22
191206940,7,6,0,7,5,25
191206941,8,0,8,1,1,18
191206942,9,2,0,0,7,18
191206943,8,6,1,1,9,25
191206944,6,1,6,7,8,28
191206945,1,7,1,2,3,14
191206946,1,0,6,4,1,12
191206947,5,8,2,8,3,26
191206948,2,7,7,7,1,24
191206949,7,3,8,7,2,27
191206950,1,9,1,5,0,16
191206951,1,6,9,2,4,22
191206952,5,1,0,4,3,13
191206953,5,2,8,5,7,27
191206954,3,4,3,7,7,24
191206955,8,2,6,7,3,26
191206956,1,1,3,4,2,11
191206957,5,1,6,2,0,14
191206958,1,2,9,1,6,19
191206959,5,6,3,9,5,28
191206960,2,0,5,4,4,15
191206961,1,5,9,2,5,22
191206962,7,0,8,3,8,26
191206963,6,2,4,2,2,16
191206964,8,7,3,4,3,25
191206965,3,5,4,5,2,19
191206966,5,9,5,0,4,23
191206967,7,8,8,8,9,40
191206968,8,3,9,4,9,33
191206969,7,5,4,6,7,29
191206970,8,1,7,3,3,22
191206971,8,9,2,5,8,32
191206972,9,7,5,0,7,28
191206973,8,0,1,5,3,17
191206974,9,0,3,5,6,23
191206975,4,3,9,5,2,23
191206976,5,6,7,2,6,26
191206977,7,5,1,9,1,23
191206978,1,3,5,3,5,17
191206979,9,0,2,4,1,16
191206980,5,9,3,1,8,26
191206981,4,6,4,0,9,23
191206982,0,4,4,8,1,17
191206983,4,3,7,7,7,28
191206984,8,0,1,9,8,26
191206985,1,5,1,1,3,11
191206986,8,7,6,8,1,30
191206987,9,7,3,1,0,20
191206988,9,2,1,5,4,21
191206989,9,6,0,5,2,22
191206990,6,2,3,6,7,24
191206991,2,2,7,7,8,26
191206992,1,1,3,9,5,19
191206993,2,0,3,2,5,12
191206994,6,8,2,9,9,34
191206995,1,5,5,4,0,15
191206996,7,2,0,5,8,22
191206997,4,4,9,0,9,26
191206998,2,2,9,5,6,24
191206999,5,8,7,0,2,22
1912061000,2,7,5,9,8,31
1912061001,1,3,6,5,6,21
1912061002,3,3,8,8,1,23
1912061003,5,4,6,0,4,19
1912061004,2,5,3,0,8,18
1912061005,8,8,5,6,4,31
1912061006,3,4,0,4,9,20
1912061007,4,5,7,5,2,23
1912061008,5,3,9,7,8,32
1912061009,3,7,8,7,5,30
1912061010,7,0,8,5,6,26
1912061011,7,6,0,5,1,19
1912061012,5,1,5,6,6,23
1912061013,4,6,4,4,7,25
1912061014,4,2,9,4,9,28
1912061015,0,6,6,5,6,23
1912061016,8,7,0,3,3,21
1912061017,4,6,0,1,8,19
1912061018,6,6,2,5,5,24
1912061019,8,5,2,5,2,22
1912061020,3,6,4,1,9,23
1912061021,3,4,2,9,6,24
1912061022,3,3,8,8,4,26
1912061023,0,9,2,3,9,23
1912061024,0,8,1,8,1,18
1912061025,3,1,6,1,0,11
1912061026,2,7,7,9,1,26
1912061027,5,7,4,8,8,32
1912061028,8,2,3,9,4,26
1912061029,6,1,1,8,5,21
1912061030,0,7,2,7,9,25
1912061031,0,3,2,8,4,17
1912061032,5,0,5,8,1,19
1912061033,3,8,4,8,7,30
1912061034,3,5,7,0,0,15
1912061035,2,9,5,4,0,20
1912061036,7,0,9,3,3,22
1912061037,0,6,3,4,1,14
1912061038,7,9,8,0,2,26
1912061039,1,3,2,5,0,11
1912061040,2,4,5,7,2,20
1912061041,8,4,3,7,8,30
1912061042,9,4,7,8,1,29
1912061043,9,0,1,2,4,16
1912061044,4,3,2,1,0,10
1912061045,9,2,8,9,1,29
1912061046,0,0,9,0,0,9
1912061047,2,6,8,0,5,21
1912061048,2,1,1,4,0,8
1912061049,7,6,5,7,6,31
1912061050,4,6,7,9,6,32
1912061051,6,3,0,2,7,18
1912061052,2,3,3,2,3,13
1912061053,9,5,8,9,5,36
1912061054,2,0,7,2,8,19
1912061055,8,4,2,2,4,20
1912061056,2,7,6,0,4,19
1912061057,1,2,0,5,7,15
1912061058,2,7,3,9,6,27
1912061059,2,0,6,9,1,18
1912061060,2,6,1,2,9,20
1912061061,8,3,5,6,5,27
1912061062,7,8,9,0,1,25
1912061063,4,4,6,7,8,29
1912061064,7,6,1,6,6,26
1912061065,0,7,6,1,8,22
1912061066,8,1,9,7,7,32
1912061067,1,8,1,4,0,14
1912061068,1,3,8,8,1,21
1912061069,6,9,0,5,8,28
1912061070,4,8,0,7,5,24
1912061071,8,6,1,8,9,32
1912061072,4,6,6,8,1,25
1912061073,8,1,7,7,2,25
1912061074,3,2,9,0,4,18
1912061075,2,9,1,5,6,23
1912061076,6,3,0,0,5,14
1912061077,7,9,6,1,4,27
1912061078,1,9,1,8,6,25
1912061079,7,6,4,9,1,27
1912061080,8,3,4,1,6,22
1912061081,3,4,1,1,6,15
1912061082,9,1,1,4,4,19
1912061083,9,2,3,9,0,23
1912061084,2,1,9,5,2,19
1912061085,7,8,4,2,9,30
1912061086,8,1,0,9,1,19
1912061087,3,1,0,4,7,15
1912061088,5,5,6,5,0,21
1912061089,9,0,2,7,0,18
1912061090,4,2,5,9,8,28
1912061091,0,9,7,0,0,16
1912061092,8,1,9,8,8,34
1912061093,2,8,8,3,9,30
1912061094,8,0,1,0,8,17
1912061095,9,7,8,9,4,37
1912061096,8,9,6,5,2,30
1912061097,2,3,8,7,7,27
1912061098,3,3,8,0,8,22
1912061099,9,2,6,8,7,32
1912061100,4,3,7,8,1,23
1912061101,5,1,9,1,6,22
1912061102,1,2,4,9,1,17
1912061103,7,1,7,3,6,24
1912061104,4,1,6,5,5,21
1912061105,2,2,3,2,2,11
191207001,3,4,9,6,8,30
191207002,5,9,2,8,4,28
191207003,8,4,2,1,0,15
191207004,4,0,9,3,8,24
191207005,0,3,4,5,5,17
191207006,9,3,3,3,6,24
191207007,8,0,8,8,9,33
191207008,9,2,9,6,4,30
191207009,1,6,9,1,6,23
191207010,3,5,3,3,5,19
191207011,2,8,9,7,3,29
191207012,9,4,7,0,1,21
191207013,0,1,2,7,6,16
191207014,9,7,4,9,0,29
191207015,6,0,6,1,4,17
191207016,8,2,3,3,5,21
191207017,1,1,2,1,0,5
191207018,5,4,7,5,3,24
191207019,3,6,4,2,3,18
191207020,0,2,8,6,5,21
191207021,3,0,5,9,5,22
191207022,9,4,3,6,0,22
191207023,9,9,9,4,6,37
191207024,0,8,2,6,9,25
191207025,5,8,2,5,9,29
191207026,9,4,4,3,6,26
191207027,7,3,4,0,9,23
191207028,9,4,3,9,6,31
191207029,1,4,3,7,4,19
191207030,1,1,8,6,1,17
191207031,1,1,1,5,4,12
191207032,7,1,5,2,3,18
191207033,9,3,2,5,0,19
191207034,1,1,9,6,5,22
191207035,1,2,6,7,3,19
191207036,3,7,3,8,7,28
191207037,4,9,7,9,7,36
191207038,9,6,7,4,1,27
191207039,3,1,7,1,3,15
191207040,9,7,3,9,8,36
191207041,0,0,1,0,0,1
191207042,4,3,0,1,3,11
191207043,1,3,4,5,7,20
191207044,1,6,7,4,7,25
191207045,6,6,3,5,9,29
191207046,9,0,6,8,6,29
191207047,7,6,7,6,9,35
191207048,4,4,7,1,5,21
191207049,1,8,9,7,1,26
191207050,5,4,9,9,2,29
191207051,3,9,9,1,7,29
191207052,4,5,3,1,8,21
191207053,8,5,7,1,4,25
191207054,6,7,2,1,3,19
191207055,8,0,8,6,0,22
191207056,2,2,6,3,8,21
191207057,1,6,4,4,7,22
191207058,3,5,9,4,6,27
191207059,2,9,3,1,4,19
191207060,9,9,6,9,3,36
191207061,7,8,8,0,3,26
191207062,3,8,8,4,6,29
191207063,8,1,3,7,3,22
191207064,7,6,5,9,6,33
191207065,2,8,9,3,1,23
191207066,0,7,4,0,1,12
191207067,9,1,1,9,7,27
191207068,3,3,8,9,8,31
191207069,2,1,6,6,2,17
191207070,3,8,4,0,5,20
191207071,9,6,3,1,3,22
191207072,4,9,4,5,9,31
191207073,1,7,7,0,1,16
191207074,5,1,3,4,9,22
191207075,9,4,0,0,1,14
191207076,8,0,3,4,7,22
191207077,8,3,7,3,7,28
191207078,4,1,4,9,7,25
191207079,4,9,7,3,8,31
191207080,1,7,7,3,8,26
191207081,0,3,1,0,1,5
191207082,9,1,4,8,1,23
191207083,8,6,2,7,8,31
191207084,7,0,5,5,5,22
191207085,4,1,8,3,1,17
191207086,9,0,4,4,5,22
191207087,3,1,8,2,1,15
191207088,8,5,9,9,7,38
191207089,1,1,1,8,1,12
191207090,0,0,3,2,7,12
191207091,1,0,5,8,3,17
191207092,8,4,4,1,5,22
191207093,1,7,6,3,2,19
191207094,9,4,7,3,5,28
191207095,0,4,7,0,8,19
191207096,9,5,5,5,1,25
191207097,5,8,3,9,2,27
191207098,0,1,9,3,9,22
191207099,3,2,3,1,6,15
191207100,6,7,8,5,5,31
191207101,4,5,9,3,3,24
191207102,3,6,4,9,6,28
191207103,2,3,2,4,1,12
191207104,1,2,8,9,7,27
191207105,2,3,7,1,3,16
191207106,2,6,5,4,1,18
191207107,2,6,4,7,5,24
191207108,5,5,2,9,6,27
191207109,6,8,2,1,9,26
191207110,0,9,2,7,7,25
191207111,3,8,6,0,9,26
191207112,6,3,3,3,1,16
191207113,3,3,1,8,5,20
191207114,1,3,4,4,8,20
191207115,4,4,7,3,0,18
191207116,9,7,0,7,8,31
191207117,4,4,6,1,6,21
191207118,5,7,1,5,7,25
191207119,4,3,4,6,5,22
191207120,3,8,7,7,8,33
191207121,4,9,8,1,6,28
191207122,3,1,9,5,6,24
191207123,0,6,5,3,9,23
191207124,6,6,9,6,1,28
191207125,8,1,3,3,6,21
191207126,4,4,7,7,7,29
191207127,8,6,7,9,8,38
191207128,8,8,5,2,7,30
191207129,4,5,6,6,3,24
191207130,5,8,5,3,6,27
191207131,1,2,0,0,3,6
191207132,1,0,1,4,8,14
191207133,6,2,5,7,7,27
191207134,2,0,5,6,1,14
191207135,4,0,8,7,0,19
191207136,6,8,1,8,9,32
191207137,5,2,0,7,8,22
191207138,8,4,4,0,1,17
191207139,7,3,5,3,5,23
191207140,7,9,6,0,2,24
191207141,9,1,8,7,1,26
191207142,9,2,3,8,6,28
191207143,2,7,7,8,0,24
191207144,1,4,9,8,9,31
191207145,0,8,5,4,1,18
191207146,0,7,0,2,5,14
191207147,6,4,7,7,5,29
191207148,1,6,0,0,7,14
191207149,3,3,3,6,0,15
191207150,3,4,0,7,3,17
191207151,4,8,4,1,6,23
191207152,6,5,8,2,5,26
191207153,0,5,3,2,0,10
191207154,9,3,3,4,6,25
191207155,7,4,6,6,4,27
191207156,6,1,3,2,9,21
191207157,4,0,3,8,1,16
191207158,6,1,5,6,7,25
191207159,6,2,2,7,0,17
191207160,6,6,8,0,0,20
191207161,2,3,6,2,1,14
191207162,2,9,9,5,1,26
191207163,3,6,3,5,8,25
191207164,2,9,5,9,0,25
191207165,9,3,9,9,3,33
191207166,5,8,8,8,9,38
191207167,1,6,9,9,6,31
191207168,1,1,5,3,1,11
191207169,8,9,2,9,5,33
191207170,4,3,4,7,2,20
191207171,1,9,3,5,0,18
191207172,7,7,0,6,9,29
191207173,2,0,7,5,2,16
191207174,2,9,4,8,1,24
191207175,3,3,5,1,2,14
191207176,9,8,1,2,7,27
191207177,7,9,1,1,3,21
191207178,3,0,9,8,0,20
191207179,6,2,9,5,8,30
191207180,0,0,7,7,1,15
191207181,9,8,6,7,2,32
191207182,7,3,9,3,5,27
191207183,0,9,0,2,8,19
191207184,9,9,5,9,5,37
191207185,0,1,1,8,5,15
191207186,5,8,1,5,1,20
191207187,4,5,9,6,4,28
191207188,0,8,2,0,5,15
191207189,0,9,8,9,1,27
191207190,5,9,7,5,4,30
191207191,9,6,7,5,0,27
191207192,2,1,9,6,3,21
191207193,5,2,7,9,0,23
191207194,6,6,2,0,3,17
191207195,3,1,2,3,7,16
191207196,7,4,8,4,1,24
191207197,0,6,3,9,2,20
191207198,9,5,3,1,0,18
191207199,8,6,5,2,4,25
191207200,3,4,9,8,8,32
191207201,8,1,1,7,4,21
191207202,2,9,5,8,9,33
191207203,5,8,5,2,2,22
191207204,6,2,7,2,0,17
191207205,1,8,3,0,7,19
191207206,7,1,4,9,9,30
191207207,7,7,5,8,2,29
191207208,5,4,2,8,8,27
191207209,4,9,2,6,3,24
191207210,6,4,3,8,2,23
191207211,8,9,2,4,7,30
191207212,7,0,5,7,7,26
191207213,0,1,3,0,4,8
191207214,3,0,9,9,7,28
191207215,1,2,2,0,2,7
191207216,7,4,4,0,8,23
191207217,7,6,3,2,3,21
191207218,1,5,6,9,2,23
191207219,1,0,2,2,1,6
191207220,4,1,7,6,0,18
191207221,0,5,4,9,9,27
191207222,0,2,6,2,7,17
191207223,2,5,7,3,2,19
191207224,7,0,1,8,9,25
191207225,8,3,2,9,9,31
191207226,8,9,5,9,3,34
191207227,7,8,5,9,3,32
191207228,3,7,1,0,4,15
191207229,3,5,1,4,2,15
191207230,7,0,3,1,2,13
191207231,5,7,6,7,8,33
191207232,7,3,8,0,0,18
191207233,9,8,3,7,2,29
191207234,2,0,8,0,6,16
191207235,1,2,5,5,9,22
191207236,1,2,9,5,4,21
191207237,7,7,1,9,7,31
191207238,5,6,4,5,0,20
191207239,9,9,6,7,2,33
191207240,4,8,4,7,5,28
191207241,5,1,8,0,9,23
191207242,3,7,1,4,0,15
191207243,3,8,2,3,1,17
191207244,8,8,6,6,3,31
191207245,4,6,7,4,0,21
191207246,0,7,1,4,7,19
191207247,5,3,6,1,0,15
191207248,2,1,9,9,5,26
191207249,3,3,5,1,3,15
191207250,3,8,0,3,4,18
191207251,8,2,4,3,0,17
191207252,7,2,7,7,9,32
191207253,0,3,2,5,3,13
191207254,5,1,8,1,1,16
191207255,4,1,6,7,3,21
191207256,2,6,1,0,2,11
191207257,7,3,1,8,4,23
191207258,8,4,6,6,5,29
191207259,7,3,0,8,0,18
191207260,1,9,7,4,3,24
191207261,3,3,1,9,5,21
191207262,9,8,9,3,7,36
191207263,3,6,1,8,7,25
191207264,3,7,7,2,8,27
191207265,1,6,3,3,0,13
191207266,5,9,6,5,6,31
191207267,4,3,4,0,5,16
191207268,6,7,4,3,8,28
191207269,5,8,7,5,4,29
191207270,3,0,4,1,0,8
191207271,7,0,5,1,7,20
191207272,4,1,1,4,1,11
191207273,9,2,1,6,5,23
191207274,1,8,6,9,5,29
191207275,6,2,8,0,3,19
191207276,4,7,2,1,9,23
191207277,2,4,5,8,0,19
191207278,5,8,8,3,1,25
191207279,6,6,0,3,0,15
191207280,6,5,2,8,5,26
191207281,0,8,9,1,7,25
191207282,2,5,7,7,6,27
191207283,1,7,3,4,4,19
191207284,3,5,2,1,8,19
191207285,4,2,6,8,9,29
191207286,5,1,1,5,3,15
191207287,2,6,1,5,0,14
191207288,4,8,4,8,3,27
191207289,1,9,0,1,1,12
191207290,8,7,9,2,3,29
191207291,8,1,7,4,9,29
191207292,1,8,5,1,2,17
191207293,7,4,0,3,0,14
191207294,9,4,6,2,7,28
191207295,1,1,3,7,9,21
191207296,3,3,8,5,1,20
191207297,3,5,7,4,5,24
191207298,5,0,6,4,1,16
191207299,5,9,7,7,9,37
191207300,9,3,3,4,7,26
191207301,8,0,8,5,7,28
191207302,1,7,1,7,4,20
191207303,0,1,0,8,8,17
191207304,7,6,9,3,1,26
191207305,1,7,3,5,5,21
191207306,8,3,4,8,7,30
191207307,3,5,3,2,7,20
191207308,1,9,9,5,6,30
191207309,6,8,1,4,8,27
191207310,2,4,5,5,6,22
191207311,6,0,2,6,9,23
191207312,9,8,9,7,0,33
191207313,1,1,5,1,3,11
191207314,9,3,0,5,2,19
191207315,2,6,8,3,3,22
191207316,5,6,0,2,6,19
191207317,1,4,3,9,4,21
191207318,1,1,3,5,7,17
191207319,1,0,5,0,9,15
191207320,0,9,8,4,5,26
191207321,4,8,2,0,4,18
191207322,3,8,2,5,1,19
191207323,3,1,4,0,0,8
191207324,4,0,0,5,7,16
191207325,4,7,4,1,4,20
191207326,4,1,1,1,5,12
191207327,4,0,6,6,1,17
191207328,2,8,2,5,6,23
191207329,1,9,8,5,2,25
191207330,5,6,3,5,8,27
191207331,3,1,8,4,8,24
191207332,4,0,9,8,3,24
191207333,8,1,9,6,0,24
191207334,1,6,4,5,0,16
191207335,1,1,4,1,8,15
191207336,3,9,0,4,6,22
191207337,4,8,8,0,9,29
191207338,5,1,4,6,7,23
191207339,2,5,9,2,8,26
191207340,4,0,9,4,3,20
191207341,5,0,5,4,5,19
191207342,3,9,6,3,9,30
191207343,8,3,0,1,3,15
191207344,1,7,0,0,5,13
191207345,0,3,4,6,4,17
191207346,6,6,0,5,0,17
191207347,4,1,8,9,8,30
191207348,8,6,1,5,3,23
191207349,2,1,8,0,7,18
191207350,2,2,9,7,1,21
191207351,0,4,5,5,6,20
191207352,4,8,5,9,1,27
191207353,6,8,1,7,1,23
191207354,0,7,5,2,7,21
191207355,2,0,2,2,1,7
191207356,1,5,3,8,0,17
191207357,1,3,4,0,9,17
191207358,4,1,5,4,0,14
191207359,4,5,8,6,8,31
191207360,7,5,9,3,5,29
191207361,4,2,9,5,5,25
191207362,6,8,9,5,2,30
191207363,2,0,3,1,7,13
